submission,agent_type,model,instance_id,total_actions,bash_commands,test_executions,file_edits,file_reads,resolved
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-7166,15,8,3,4,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13112,70,31,17,21,16,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15382,67,17,11,43,6,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-6599,53,23,21,26,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8638,26,16,0,0,8,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14365,11,4,2,5,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pylint-dev__pylint-4661,17,7,1,1,6,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11951,55,10,9,41,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-6197,54,3,1,26,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14369,59,30,20,21,7,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13124,41,20,14,17,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16877,13,8,1,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-12481,15,5,2,3,6,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12308,59,3,1,52,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-14894,32,13,11,17,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15973,68,67,0,0,0,False
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13568,36,15,10,19,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18763,24,11,3,8,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-10673,21,11,0,3,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-1766,9,3,1,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15741,21,6,4,11,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11820,67,20,15,25,17,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-12585,11,6,2,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13820,59,24,23,30,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16662,72,40,20,23,8,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14349,45,3,0,39,2,False
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13343,61,3,3,57,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14995,9,4,2,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13158,70,23,19,35,10,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-4966,47,5,2,40,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16560,65,34,17,23,7,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15569,49,14,10,26,8,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14034,49,1,1,47,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14771,37,15,5,14,7,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-15100,16,7,4,6,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8551,73,69,0,0,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13372,66,5,3,58,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14376,17,5,1,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11265,67,16,14,31,19,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-5840,19,11,1,3,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15957,66,6,6,59,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12273,46,1,1,43,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16255,8,3,1,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14011,29,7,1,13,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12965,58,23,16,20,14,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8475,67,21,17,42,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pylint-dev__pylint-6386,13,3,0,4,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13590,5,1,1,3,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18211,29,4,2,4,20,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13615,59,8,6,48,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-23950,13,5,3,5,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-4695,9,4,2,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-19637,15,7,4,6,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-13453,59,23,14,30,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14096,66,2,1,62,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-17630,54,8,4,43,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15161,48,6,0,22,19,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-24443,8,3,2,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15572,13,6,3,5,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16819,16,6,2,5,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8056,65,34,0,6,20,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15525,68,40,7,21,6,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-10908,13,6,2,3,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16032,71,33,28,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-25232,54,15,8,13,25,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8595,17,9,0,4,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15987,14,6,2,5,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13315,65,24,13,6,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-7236,16,4,1,4,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-20438,61,16,11,40,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-3993,26,6,1,6,13,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11066,19,8,6,9,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13741,44,26,17,13,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14493,29,7,6,18,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-24066,9,4,2,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13135,11,5,2,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-10466,44,26,2,6,10,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-9591,73,68,0,0,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14053,51,31,9,14,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-9288,59,28,22,24,6,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15375,72,28,21,28,13,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-7440,14,8,0,0,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14309,9,4,2,3,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13449,54,15,15,38,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-13236,10,4,1,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14598,57,26,19,23,7,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13023,17,8,3,5,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-7462,64,16,0,24,13,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11206,18,8,5,8,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-3305,29,12,4,8,8,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-12419,60,24,9,13,22,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,mwaskom__seaborn-3187,23,7,4,11,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-5414,63,6,6,51,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11400,61,12,9,46,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11477,71,26,4,19,4,False
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-5787,48,3,1,41,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13807,53,1,0,50,1,False
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-2931,12,6,2,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13658,23,9,5,8,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11138,40,10,8,25,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-11510,14,4,0,8,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-25747,15,5,4,9,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12419,61,25,20,30,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14539,12,6,3,4,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16667,21,8,5,10,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11815,64,7,6,55,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13810,13,7,2,4,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14140,13,6,3,5,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11848,60,17,13,28,14,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12155,67,2,1,63,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-10973,62,9,3,48,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15277,10,4,1,3,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16801,41,13,9,22,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11276,13,3,1,8,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15127,42,14,8,17,9,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13551,32,19,9,8,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15499,48,9,0,34,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pylint-dev__pylint-4604,60,2,0,30,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13410,10,3,1,4,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14170,67,10,9,56,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-16792,60,11,4,43,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16116,46,19,10,17,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12858,41,20,0,6,6,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-1724,16,8,3,5,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15467,26,6,3,15,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13513,10,4,2,4,1,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-14983,52,10,5,37,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12276,13,4,1,6,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13852,14,6,2,4,3,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16899,59,5,2,50,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11433,20,9,4,8,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8120,66,17,0,35,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-13579,56,25,23,28,2,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15554,57,23,23,32,0,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11551,58,20,15,32,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-4075,20,11,2,3,5,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18189,14,5,2,4,4,True
verified_20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14238,20,8,5,9,2,True
verified_20241208_gru,other,gru,astropy__astropy-13977,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-10614,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14373,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13807,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16100,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14539,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13091,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13012,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24627,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15161,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15375,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13878,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4966,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8459,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13496,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15103,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8621,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13794,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-23476,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14725,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-14598,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11149,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-15349,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9281,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9229,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-3151,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14238,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-7571,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13135,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15957,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13837,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-10097,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-17139,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15503,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-25232,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13417,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4094,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11099,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13089,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11141,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13212,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-18698,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14155,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24539,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8265,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9711,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-7336,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13877,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-22080,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24026,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13568,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-16597,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13315,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15467,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15563,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-26113,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-20676,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15814,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-20859,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12039,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16485,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13121,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-19954,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14983,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-10844,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-25311,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24970,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-6744,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-14182,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-12682,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-20826,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9461,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-8707,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12663,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11299,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-9296,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11885,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14672,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-12585,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14087,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14710,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24870,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16595,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13142,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11490,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4695,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24213,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11087,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8269,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9658,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-5809,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-5414,5,0,0,0,0,False
verified_20241208_gru,other,gru,pylint-dev__pylint-7277,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16256,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-18763,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13279,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16255,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8056,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13406,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14376,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14141,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-21612,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-6197,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-16766,5,0,0,0,0,False
verified_20241208_gru,other,gru,pylint-dev__pylint-4661,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14053,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11951,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8593,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-23412,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8721,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14007,5,0,0,0,0,False
verified_20241208_gru,other,gru,pylint-dev__pylint-4604,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-2931,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14787,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-10999,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-26194,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-6599,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20154,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-25479,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11066,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15732,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13401,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4629,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11276,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13512,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11749,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-10297,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-5262,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-19495,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-22914,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13786,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20590,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-13236,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15252,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-15875,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14500,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-7757,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14404,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-10051,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24177,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13128,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14894,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13933,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-6028,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-13989,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-19783,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13670,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-7233,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-25775,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16429,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-23824,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24562,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11734,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11265,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13023,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11095,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12308,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-5787,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14011,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4687,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12143,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12262,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-17087,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11551,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15280,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24066,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14496,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11790,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20428,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-22714,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-7889,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13658,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12774,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11211,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20438,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13031,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13779,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24149,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11206,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-7166,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11532,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-10673,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-23413,5,0,0,0,0,False
